Purchasing Document,Material,Short Text,Storage location,Order Quantity,Net Price,Validity Period End,Purchasing Doc. Type,Material Group,Supplier/Supplying Plant,Net Order Value
4590025216,Z1520400,Hit Spray (For Flies & Mosquitoes)-625ml,Unknown,2,274,2024-03-31 00:00:00,ZRO,152,SATY08     Satyanarayan Store,549
4590025216,Z1520030,AIRWICK ROOM SPRAY 500 ML,Unknown,1,114,2024-03-31 00:00:00,ZRO,152,SATY08     Satyanarayan Store,114
4590025216,Z1520386,Cold Drinks - 2 ltr,Unknown,2,59,2024-03-31 00:00:00,ZRO,152,SATY08     Satyanarayan Store,119
4590025230,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,25,506,2025-03-22 00:00:00,ZRO,137,DAST01     Das Timber,12658
4590025230,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,19,479,2025-03-22 00:00:00,ZRO,137,DAST01     Das Timber,9498
4590025231,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,11,506,2025-03-22 00:00:00,ZRO,137,SKTI01     S K TIMBERS,5602
4590025231,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,55,479,2025-03-22 00:00:00,ZRO,137,SKTI01     S K TIMBERS,26721
4590025232,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-03-22 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,18937
4590025234,Unknown,AMC Offer for Olympus NDT-Portable XRF A,Unknown,1,37500,2024-12-31 00:00:00,ZRO,904,IRTE02     I.R.Technology Services Pvt. Ltd.,37500
4590025238,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-03-22 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,25316
4590025238,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,58,479,2025-03-22 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,28083
4590025240,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,12,506,2025-03-22 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,6329
4590025241,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-03-22 00:00:00,ZRO,137,JHAS01     JHA & SONS,18987
4590025241,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,19,479,2025-03-22 00:00:00,ZRO,137,JHAS01     JHA & SONS,9498
4590025264,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,42,506,2025-03-22 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,21519
4590025264,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,73,479,2025-03-22 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,35131
4590025268,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-03-24 00:00:00,ZRO,137,DAST01     Das Timber,25316
4590025268,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,127,479,2025-03-24 00:00:00,ZRO,137,DAST01     Das Timber,61260
4590025269,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,107,479,2025-03-24 00:00:00,ZRO,137,SKTI01     S K TIMBERS,51425
4590025270,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,103,479,2025-03-24 00:00:00,ZRO,137,JHAS01     JHA & SONS,49833
4590025278,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-03-26 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,18987
4590025278,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,29,479,2025-03-26 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,14248
4590025285,Unknown,AHB Service Charge,Unknown,1,47814,2024-06-30 00:00:00,ZRO,911,AHBI01     A.H. BILIMORIA & CO.,47814
4590025288,Unknown,Services -Fabrication job wef 01.10.23,Unknown,1,20684,2024-06-26 00:00:00,ZRO,907,MURA01     Murat Construction Company,20684
4590025288,Z1540181,oxygen cylinder(7 cu.meter),Unknown,0,410,2024-06-26 00:00:00,ZRO,154,MURA01     Murat Construction Company,102
4590025288,Z1150128,LPG,Unknown,1,140,2024-06-26 00:00:00,ZRO,115,MURA01     Murat Construction Company,140
4590025288,Z1540019,MS Electrodes 3.15x450mm (WELDING ROD),Unknown,75,4,2024-06-26 00:00:00,ZRO,154,MURA01     Murat Construction Company,303
4590025288,Z1540022,WELDING ELECTRODE  M.S 4 X 450 MM,Unknown,11,6,2024-06-26 00:00:00,ZRO,154,MURA01     Murat Construction Company,66
4590025289,Unknown,PM of 14nos cranes FEB'24,Unknown,1,91106,2024-06-26 00:00:00,ZRO,909,MURA01     Murat Construction Company,91106
4590025291,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,58,506,2025-03-26 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,29780
4590025292,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-03-26 00:00:00,ZRO,137,SKTI01     S K TIMBERS,25316
4590025294,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-03-26 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,25316
4590025294,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,46,479,2025-03-26 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,22223
4590025296,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,75,506,2025-03-26 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,37974
4590025297,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-03-26 00:00:00,ZRO,137,JHAS01     JHA & SONS,25316
4590025297,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,22,479,2025-03-26 00:00:00,ZRO,137,JHAS01     JHA & SONS,10894
4590025310,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,42,506,2025-03-28 00:00:00,ZRO,137,SKTI01     S K TIMBERS,21519
4590025310,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,21,479,2025-03-28 00:00:00,ZRO,137,SKTI01     S K TIMBERS,10226
4590025324,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,42,506,2025-03-28 00:00:00,ZRO,137,JHAS01     JHA & SONS,21519
4590025324,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,43,479,2025-03-28 00:00:00,ZRO,137,JHAS01     JHA & SONS,20905
4590025327,Unknown,Plumber Supply Services wef Apr23,Unknown,1,43675,2024-06-28 00:00:00,ZRO,911,UMAE02     Uma Enterprises,43675
4590025342,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-03-28 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,25316
4590025342,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,48,479,2025-03-28 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,23363
4590025345,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,25,506,2025-03-28 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,12658
4590025345,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,26,479,2025-03-28 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,12584
4590025357,Unknown,Misc Civil Job,Unknown,1,3534,2024-09-26 00:00:00,ZRO,906,ABHI09     Abhinav Enterprises,3534
4590025358,Unknown,Writing Painter Services wef Oct23,Unknown,1,21316,2024-09-26 00:00:00,ZRO,911,UMAE02     Uma Enterprises,21316
4590025360,Unknown,Tool Rental charges for 4th year,Unknown,1,32545,2024-09-26 00:00:00,ZRO,911,SIGN02     Signode India Limited,32545
4590025361,Unknown,Tool Rental Charges - 4th year (addi,Unknown,1,7151,2024-09-26 00:00:00,ZRO,911,SIGN02     Signode India Limited,7151
4590025362,Unknown,Services -Fabrication job wef 01.10.23,Unknown,1,148095,2024-09-26 00:00:00,ZRO,907,MURA01     Murat Construction Company,148095
4590025362,Z1540181,oxygen cylinder(7 cu.meter),Unknown,11,410,2024-09-26 00:00:00,ZRO,154,MURA01     Murat Construction Company,4612
4590025362,Z1150128,LPG,Unknown,45,140,2024-09-26 00:00:00,ZRO,115,MURA01     Murat Construction Company,6300
4590025362,Z1540019,MS Electrodes 3.15x450mm (WELDING ROD),Unknown,279,4,2024-09-26 00:00:00,ZRO,154,MURA01     Murat Construction Company,1129
4590025362,Z1540022,WELDING ELECTRODE  M.S 4 X 450 MM,Unknown,378,6,2024-09-26 00:00:00,ZRO,154,MURA01     Murat Construction Company,2286
4590025363,Unknown,Services -Fabrication job wef 01.10.23,Unknown,1,45321,2024-09-26 00:00:00,ZRO,907,CHAN01     CHANDA ENTERPRISES,45321
4590025363,Z1540181,oxygen cylinder(7 cu.meter),Unknown,4,410,2024-09-26 00:00:00,ZRO,154,CHAN01     CHANDA ENTERPRISES,1640
4590025363,Z1150128,LPG,Unknown,16,140,2024-09-26 00:00:00,ZRO,115,CHAN01     CHANDA ENTERPRISES,2240
4590025363,Z1540022,WELDING ELECTRODE  M.S 4 X 450 MM,Unknown,421,6,2024-09-26 00:00:00,ZRO,154,CHAN01     CHANDA ENTERPRISES,2547
4590025364,Unknown,Services -Fabrication job wef 01.10.23,Unknown,1,16833,2024-09-26 00:00:00,ZRO,907,MURA01     Murat Construction Company,16833
4590025365,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,32,506,2025-03-28 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,16434
4590025365,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,6,479,2025-03-28 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,2903
4590025366,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,56,506,2025-03-28 00:00:00,ZRO,137,SKTI01     S K TIMBERS,28595
4590025367,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,64,506,2025-03-28 00:00:00,ZRO,137,DAST01     Das Timber,32742
4590025369,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,28,506,2025-03-28 00:00:00,ZRO,137,JHAS01     JHA & SONS,14346
4590025370,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,60,506,2025-03-28 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,30865
4590025370,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,20,479,2025-03-28 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,9734
4590025373,Unknown,AMC for Rockwell Products,Unknown,1,89400,2024-06-30 00:00:00,ZRO,908,ROCK03     Rockwell Automation India Pvt. Ltd.,89400
4590025376,Unknown,Inhouse Pallet making wef 1st Oct'23,GS21,1,64696,2024-12-30 00:00:00,ZRO,911,UMAE02     Uma Enterprises,64696
4590025381,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,43,506,2025-03-28 00:00:00,ZRO,137,DAST01     Das Timber,22076
4590025390,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-01 00:00:00,ZRO,137,DAST01     Das Timber,18987
4590025390,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,13,479,2025-04-01 00:00:00,ZRO,137,DAST01     Das Timber,6253
4590025391,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-01 00:00:00,ZRO,137,SKTI01     S K TIMBERS,18987
4590025391,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,19,479,2025-04-01 00:00:00,ZRO,137,SKTI01     S K TIMBERS,9321
4590025392,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-01 00:00:00,ZRO,137,JHAS01     JHA & SONS,18987
4590025392,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,15,479,2025-04-01 00:00:00,ZRO,137,JHAS01     JHA & SONS,7504
4590025393,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-01 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,18987
4590025393,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,14,479,2025-04-01 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,6835
4590025404,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,56,506,2025-04-01 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,28356
4590025410,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,42,506,2025-04-01 00:00:00,ZRO,137,DAST01     Das Timber,21519
4590025410,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,13,479,2025-04-01 00:00:00,ZRO,137,DAST01     Das Timber,6253
4590025422,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,56,506,2025-04-01 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,28356
4590025422,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,13,479,2025-04-01 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,6253
4590025423,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-01 00:00:00,ZRO,137,DAST01     Das Timber,18987
4590025423,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,36,479,2025-04-01 00:00:00,ZRO,137,DAST01     Das Timber,17530
4590025427,Unknown,Brickwork &Snowcem painting,Unknown,1,6217,2024-09-26 00:00:00,ZRO,906,ABHI09     Abhinav Enterprises,6217
4590025428,Unknown,Floor repairing & Grouting at low end ja,Unknown,1,5368,2024-09-26 00:00:00,ZRO,906,ABHI09     Abhinav Enterprises,5368
4590025440,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-04 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,18987
4590025440,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,70,479,2025-04-04 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,34041
4590025441,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,94,479,2025-04-04 00:00:00,ZRO,137,SKTI01     S K TIMBERS,45258
4590025443,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,25,506,2025-04-04 00:00:00,ZRO,137,JHAS01     JHA & SONS,12658
4590025443,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,47,479,2025-04-04 00:00:00,ZRO,137,JHAS01     JHA & SONS,22946
4590025445,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,52,506,2025-04-04 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,26485
4590025450,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,19,506,2025-04-04 00:00:00,ZRO,137,SKTI01     S K TIMBERS,9638
4590025450,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,37,479,2025-04-04 00:00:00,ZRO,137,SKTI01     S K TIMBERS,17892
4590025451,Z1500897,Despatch register,GS21,10,240,2024-12-30 00:00:00,ZRO,150,UNNA01     UNNATI ENTERPRISES,2400
4590025451,Z1500469,PACKAGING REGISTER,GS21,10,240,2024-12-30 00:00:00,ZRO,150,UNNA01     UNNATI ENTERPRISES,2400
4590025457,Z1520215,Frooti- Small Packet,GA01,600,8,2024-06-30 00:00:00,ZRO,152,SATY08     Satyanarayan Store,5243
4590025461,Unknown,Services -Fabrication job wef 01.10.23,Unknown,1,1774,2024-06-30 00:00:00,ZRO,907,CHAN01     CHANDA ENTERPRISES,1774
4590025461,Z1540181,oxygen cylinder(7 cu.meter),Unknown,0,410,2024-06-30 00:00:00,ZRO,154,CHAN01     CHANDA ENTERPRISES,102
4590025461,Z1150128,LPG,Unknown,1,140,2024-06-30 00:00:00,ZRO,115,CHAN01     CHANDA ENTERPRISES,140
4590025461,Z1540022,WELDING ELECTRODE  M.S 4 X 450 MM,Unknown,21,6,2024-06-30 00:00:00,ZRO,154,CHAN01     CHANDA ENTERPRISES,127
4590025463,Unknown,AHB Service Charge,Unknown,1,31653,2024-06-30 00:00:00,ZRO,911,AHBI01     A.H. BILIMORIA & CO.,31653
4590025464,Unknown,Transportation charges for Jamshedpur,Unknown,1,611027,2024-06-30 00:00:00,ZRO,905,SWAS03     SWASTIK TRANSPORT COMPANY,611027
4590025472,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,28,506,2025-04-06 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,14346
4590025472,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,28,479,2025-04-06 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,13673
4590025477,Z1500842,ACP Signage,GS21,100,113,2024-08-26 00:00:00,ZRO,150,UNNA01     UNNATI ENTERPRISES,11300
4590025477,Z1500844,Auto Glow signage,GS21,200,140,2024-08-26 00:00:00,ZRO,150,UNNA01     UNNATI ENTERPRISES,28000
4590025483,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-04-06 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,25316
4590025483,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,27,479,2025-04-06 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,13406
4590025484,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,68,506,2025-04-06 00:00:00,ZRO,137,DAST01     Das Timber,34677
4590025485,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-04-06 00:00:00,ZRO,137,JHAS01     JHA & SONS,25465
4590025485,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,21,479,2025-04-06 00:00:00,ZRO,137,JHAS01     JHA & SONS,10351
4590025486,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,39,506,2025-04-06 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,20228
4590025486,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,16,479,2025-04-06 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,8112
4590025487,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-04-06 00:00:00,ZRO,137,SKTI01     S K TIMBERS,25316
4590025487,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,35,479,2025-04-06 00:00:00,ZRO,137,SKTI01     S K TIMBERS,17070
4590025490,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-04-08 00:00:00,ZRO,137,DAST01     Das Timber,25316
4590025491,Unknown,Rental for Bus Service for JSR-TSDPL,Unknown,1,100074,2024-06-30 00:00:00,ZRO,913,SAFA01     SAFARI TOUR & TRAVELS,100074
4590025493,Unknown,Rental for Bus Service for JSR-TSDPL,Unknown,1,103450,2024-06-30 00:00:00,ZRO,913,SAFA01     SAFARI TOUR & TRAVELS,103450
4590025494,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,50,506,2025-04-08 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,25316
4590025494,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,19,479,2025-04-08 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,9498
4590025502,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,31,506,2025-04-08 00:00:00,ZRO,137,SKTI01     S K TIMBERS,15698
4590025502,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,27,479,2025-04-08 00:00:00,ZRO,137,SKTI01     S K TIMBERS,13030
4590025503,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,7,506,2025-04-08 00:00:00,ZRO,137,JHAS01     JHA & SONS,3679
4590025503,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,80,479,2025-04-08 00:00:00,ZRO,137,JHAS01     JHA & SONS,38379
4590025510,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,35,506,2025-04-09 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,17956
4590025510,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,42,479,2025-04-09 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,20201
4590025511,Unknown,AMC for maintenence of SCBA,Unknown,1,193296,2024-08-26 00:00:00,ZRO,911,RIMI01     RIMI SAFETECH INCORPORATE,193296
4590025516,Unknown,services for electrical,Unknown,1,110521,2024-07-09 00:00:00,ZRO,908,ABHI09     Abhinav Enterprises,110521
4590025516,Unknown,special services W.E.F 01.10.2023,Unknown,1,5673,2024-07-09 00:00:00,ZRO,908,ABHI09     Abhinav Enterprises,5673
4590025525,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,18,506,2025-04-10 00:00:00,ZRO,137,DAST01     Das Timber,9153
4590025525,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,27,479,2025-04-10 00:00:00,ZRO,137,DAST01     Das Timber,13106
4590025532,Unknown,Ambulance Services at Jamshedpur Unit,Unknown,1,17269,2024-06-30 00:00:00,ZRO,913,RVSO03     R.V.SOMESHWAR RAO,17269
4590025533,Unknown,Rental for Bus Service for JSR-TSDPL,Unknown,1,97400,2024-06-30 00:00:00,ZRO,913,SAFA01     SAFARI TOUR & TRAVELS,97400
4590025534,Unknown,Rental for Bus Service for JSR-TSDPL,Unknown,1,95422,2024-06-30 00:00:00,ZRO,913,SAFA01     SAFARI TOUR & TRAVELS,95422
4590025535,Unknown,Security Services Charges wef 1st Oct'23,Unknown,1,70923,2024-06-30 00:00:00,ZRO,912,INVA01     INVASIVE PROTECTIVE SECURITY GUARDS,70923
4590025536,Unknown,Security Services Charges wef 1st Oct'23,Unknown,1,542091,2024-06-30 00:00:00,ZRO,912,INVA01     INVASIVE PROTECTIVE SECURITY GUARDS,542091
4590025540,Unknown,HP Managed Printing Services,Unknown,1,73348,2024-04-30 00:00:00,ZRO,904,HPIN03     HP India Sales Private Limited,73348
4590025541,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,15,506,2025-04-11 00:00:00,ZRO,137,SKTI01     S K TIMBERS,7849
4590025541,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,61,479,2025-04-11 00:00:00,ZRO,137,SKTI01     S K TIMBERS,29571
4590025542,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,34,506,2025-04-11 00:00:00,ZRO,137,JHAS01     JHA & SONS,17539
4590025542,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,29,479,2025-04-11 00:00:00,ZRO,137,JHAS01     JHA & SONS,14212
4590025545,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-11 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,18987
4590025545,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,47,479,2025-04-11 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,22891
4590025546,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,37,506,2025-04-11 00:00:00,ZRO,137,JHAS01     JHA & SONS,18987
4590025546,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,36,479,2025-04-11 00:00:00,ZRO,137,JHAS01     JHA & SONS,17360
4590025547,Unknown,Dry Cleaning / Washing of Carpets,Unknown,1,18000,2024-12-31 00:00:00,ZRO,911,SANG09     SANGEETA DAS & SONS,18000
4590025550,Unknown,Services -Fabrication job wef 01.10.23,Unknown,1,74108,2024-07-11 00:00:00,ZRO,907,CHAN01     CHANDA ENTERPRISES,74108
4590025550,Z1540181,oxygen cylinder(7 cu.meter),Unknown,3,410,2024-07-11 00:00:00,ZRO,154,CHAN01     CHANDA ENTERPRISES,1230
4590025550,Z1150128,LPG,Unknown,12,140,2024-07-11 00:00:00,ZRO,115,CHAN01     CHANDA ENTERPRISES,1680
4590025550,Z1540022,WELDING ELECTRODE  M.S 4 X 450 MM,Unknown,242,6,2024-07-11 00:00:00,ZRO,154,CHAN01     CHANDA ENTERPRISES,1464
4590025551,Unknown,Services -Fabrication job MARCH'24,Unknown,1,11288,2024-07-11 00:00:00,ZRO,907,CHAN01     CHANDA ENTERPRISES,11288
4590025555,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,59,479,2025-04-11 00:00:00,ZRO,137,DAST01     Das Timber,28663
4590025560,Z1362533,Shirt-Purple shade- Blend PC 80/20,Unknown,336,520,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,174720
4590025560,Z1362534,Trouser-N.Blue Plain/Matty(Purple Shade),Unknown,336,562,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,188832
4590025560,Z1363118,Cloth Shirting APC-Blue Filafil/ I00157-,Unknown,17,196,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,3449
4590025560,Z1363119,Cloth Suiting PV Matty 906400-0001,Unknown,10,233,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,2330
4590025563,Z1362533,Shirt-Purple shade- Blend PC 80/20,GA01,382,520,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,198640
4590025563,Z1362534,Trouser-N.Blue Plain/Matty(Purple Shade),GA01,382,562,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,214684
4590025563,Z1363118,Cloth Shirting APC-Blue Filafil/ I00157-,GA01,17,196,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,3449
4590025563,Z1363119,Cloth Suiting PV Matty 906400-0001,GA01,10,233,2024-12-31 00:00:00,ZRO,136,SUP004301  Arvind Youth Brands Private Limited,2330
4590025565,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,25,506,2025-04-13 00:00:00,ZRO,137,DAST01     Das Timber,12658
4590025565,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,59,479,2025-04-13 00:00:00,ZRO,137,DAST01     Das Timber,28496
4590025566,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,28,506,2025-04-13 00:00:00,ZRO,137,SKTI01     S K TIMBERS,14346
4590025566,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,46,479,2025-04-13 00:00:00,ZRO,137,SKTI01     S K TIMBERS,22322
4590025567,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,75,479,2025-04-13 00:00:00,ZRO,137,JHAS01     JHA & SONS,36402
4590025568,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,67,479,2025-04-13 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,32600
4590025572,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,69,506,2025-04-14 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,35346
4590025572,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,28,479,2025-04-14 00:00:00,ZRO,137,RATA03     RATAN ENTERPRISES,13566
4590025573,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,53,506,2025-04-14 00:00:00,ZRO,137,JHAS01     JHA & SONS,27073
4590025575,Z1370646,"Wooden Pallet - Length >7Ft, 3""X3""",GS21,68,506,2025-04-15 00:00:00,ZRO,137,ANKI02     Ankit Timber Works,34685
4590025576,Z1370645,"Wooden Pallet - Length <7Ft, 3""X3""",GS21,22,479,2025-04-15 00:00:00,ZRO,137,JHAS01     JHA & SONS,10944
